route_id,service_id,trip_id,trip_headsign
riga_bus_5T,11967,1,Stacijas laukums
riga_bus_5T,11967,2,Stacijas laukums
riga_bus_5T,11967,3,Stacijas laukums
riga_bus_5T,11967,4,Stacijas laukums
riga_bus_5T,11967,5,Stacijas laukums
riga_bus_5T,11967,6,Stacijas laukums
riga_bus_5T,11967,7,Stacijas laukums
riga_bus_5T,11967,8,Stacijas laukums
riga_bus_5T,11967,9,Stacijas laukums
riga_bus_5T,11967,10,Stacijas laukums
riga_bus_5T,11967,11,Stacijas laukums
riga_bus_5T,11967,12,Stacijas laukums
riga_bus_5T,11967,13,Stacijas laukums
riga_bus_5T,11967,14,Stacijas laukums
riga_bus_5T,11967,15,Stacijas laukums
riga_bus_5T,11967,16,Stacijas laukums
riga_bus_5T,11967,17,Stacijas laukums
riga_bus_5T,11967,18,Stacijas laukums
riga_bus_5T,11967,19,Stacijas laukums
riga_bus_5T,11967,20,Stacijas laukums
riga_bus_5T,11967,21,Stacijas laukums
riga_bus_5T,11967,22,Stacijas laukums
riga_bus_5T,11967,23,Stacijas laukums
riga_bus_5T,11967,24,Stacijas laukums
riga_bus_5T,11967,25,Stacijas laukums
riga_bus_5T,11967,26,Stacijas laukums
riga_bus_5T,11967,27,Stacijas laukums
riga_bus_5T,11967,28,Stacijas laukums
riga_bus_5T,11967,29,Stacijas laukums
riga_bus_5T,11967,30,Stacijas laukums
riga_bus_5T,11967,31,Stacijas laukums
riga_bus_5T,11967,32,Stacijas laukums
riga_bus_5T,11967,33,Stacijas laukums
riga_bus_5T,11967,34,Stacijas laukums
riga_bus_5T,11967,35,Stacijas laukums
riga_bus_5T,11967,36,Stacijas laukums
riga_bus_5T,11967,37,Stacijas laukums
riga_bus_5T,11967,38,Stacijas laukums
riga_bus_5T,11967,39,Stacijas laukums
riga_bus_5T,11967,40,Stacijas laukums
riga_bus_5T,11967,41,Stacijas laukums
riga_bus_5T,11967,42,Stacijas laukums
riga_bus_5T,11967,43,Stacijas laukums
riga_bus_5T,11967,44,Stacijas laukums
riga_bus_5T,11967,45,Stacijas laukums
riga_bus_5T,11967,46,Stacijas laukums
riga_bus_5T,11967,47,Stacijas laukums
riga_bus_5T,11967,48,Stacijas laukums
riga_bus_5T,11967,49,Stacijas laukums
riga_bus_5T,11967,50,Stacijas laukums
riga_bus_5T,11966,51,Stacijas laukums
riga_bus_5T,11966,52,Stacijas laukums
riga_bus_5T,11966,53,Stacijas laukums
riga_bus_5T,11966,54,Stacijas laukums
riga_bus_5T,11966,55,Stacijas laukums
riga_bus_5T,11966,56,Stacijas laukums
riga_bus_5T,11966,57,Stacijas laukums
riga_bus_5T,11966,58,Stacijas laukums
riga_bus_5T,11966,59,Stacijas laukums
riga_bus_5T,11966,60,Stacijas laukums
riga_bus_5T,11966,61,Stacijas laukums
riga_bus_5T,11966,62,Stacijas laukums
riga_bus_5T,11966,63,Stacijas laukums
riga_bus_5T,11966,64,Stacijas laukums
riga_bus_5T,11966,65,Stacijas laukums
riga_bus_5T,11966,66,Stacijas laukums
riga_bus_5T,11966,67,Stacijas laukums
riga_bus_5T,11966,68,Stacijas laukums
riga_bus_5T,11966,69,Stacijas laukums
riga_bus_5T,11966,70,Stacijas laukums
riga_bus_5T,11966,71,Stacijas laukums
riga_bus_5T,11966,72,Stacijas laukums
riga_bus_5T,11966,73,Stacijas laukums
riga_bus_5T,11966,74,Stacijas laukums
riga_bus_5T,11966,75,Stacijas laukums
riga_bus_5T,11966,76,Stacijas laukums
riga_bus_5T,11966,77,Stacijas laukums
riga_bus_5T,11966,78,Stacijas laukums
riga_bus_5T,11966,79,Stacijas laukums
riga_bus_5T,11966,80,Stacijas laukums
riga_bus_5T,11966,81,Stacijas laukums
riga_bus_5T,11966,82,Stacijas laukums
riga_bus_5T,11966,83,Stacijas laukums
riga_bus_5T,11966,84,Stacijas laukums
riga_bus_5T,11966,85,Stacijas laukums
riga_bus_5T,11966,86,Stacijas laukums
riga_bus_5T,11966,87,Stacijas laukums
riga_bus_5T,11966,88,Stacijas laukums
riga_bus_5T,11966,89,Stacijas laukums
riga_bus_5T,11966,90,Stacijas laukums
riga_bus_5T,11966,91,Stacijas laukums
riga_bus_5T,11966,92,Stacijas laukums
riga_bus_5T,11966,93,Stacijas laukums
riga_bus_5T,11966,94,Stacijas laukums
riga_bus_5T,11966,95,Stacijas laukums
riga_bus_5T,11966,96,Stacijas laukums
riga_bus_5T,11966,97,Stacijas laukums
riga_bus_5T,11966,98,Stacijas laukums
riga_bus_5T,11966,99,Stacijas laukums
riga_bus_5T,11966,100,Stacijas laukums
riga_bus_5T,11966,101,Stacijas laukums
riga_bus_5T,11966,102,Stacijas laukums
riga_bus_5T,11966,103,Stacijas laukums
riga_bus_5T,11966,104,Stacijas laukums
riga_bus_5T,11966,105,Stacijas laukums
riga_bus_5T,11966,106,Stacijas laukums
riga_bus_5T,11966,107,Stacijas laukums
riga_bus_5T,11966,108,Stacijas laukums
riga_bus_5T,11966,109,Stacijas laukums
riga_bus_5T,11966,110,Stacijas laukums
riga_bus_5T,11966,111,Stacijas laukums
riga_bus_5T,11966,112,Stacijas laukums
riga_bus_5T,11966,113,Stacijas laukums
riga_bus_5T,11966,114,Stacijas laukums
riga_bus_5T,11966,115,Stacijas laukums
riga_bus_5T,11966,116,Stacijas laukums
riga_bus_5T,11966,117,Stacijas laukums
riga_bus_5T,11966,118,Stacijas laukums
riga_bus_5T,11966,119,Stacijas laukums
riga_bus_5T,11966,120,Stacijas laukums
riga_bus_5T,11966,121,Stacijas laukums
riga_bus_5T,11966,122,Stacijas laukums
riga_bus_5T,11966,123,Stacijas laukums
riga_bus_5T,11966,124,Stacijas laukums
riga_bus_5T,11966,125,Stacijas laukums
riga_bus_5T,11966,126,Stacijas laukums
riga_bus_5T,11966,127,Stacijas laukums
riga_bus_5T,11966,128,Stacijas laukums
riga_bus_5T,11966,129,Stacijas laukums
riga_bus_5T,11966,130,Stacijas laukums
riga_bus_5T,11966,131,Stacijas laukums
riga_bus_5T,11966,132,Stacijas laukums
riga_bus_5T,11966,133,Stacijas laukums
riga_bus_5T,11966,134,Stacijas laukums
riga_bus_5T,11966,135,Stacijas laukums
riga_bus_5T,11966,136,Stacijas laukums
riga_bus_5T,11966,137,Stacijas laukums
riga_bus_5T,11966,138,Stacijas laukums
riga_bus_5T,11966,139,Stacijas laukums
riga_bus_5T,11966,140,Stacijas laukums
riga_bus_5T,11966,141,Stacijas laukums
riga_bus_5T,11966,142,Stacijas laukums
riga_bus_5T,11966,143,Stacijas laukums
riga_bus_5T,11967,144,Iļģuciems
riga_bus_5T,11967,145,Iļģuciems
riga_bus_5T,11967,146,Iļģuciems
riga_bus_5T,11967,147,Iļģuciems
riga_bus_5T,11967,148,Iļģuciems
riga_bus_5T,11967,149,Iļģuciems
riga_bus_5T,11967,150,Iļģuciems
riga_bus_5T,11967,151,Iļģuciems
riga_bus_5T,11967,152,Iļģuciems
riga_bus_5T,11967,153,Iļģuciems
riga_bus_5T,11967,154,Iļģuciems
riga_bus_5T,11967,155,Iļģuciems
riga_bus_5T,11967,156,Iļģuciems
riga_bus_5T,11967,157,Iļģuciems
riga_bus_5T,11967,158,Iļģuciems
riga_bus_5T,11967,159,Iļģuciems
riga_bus_5T,11967,160,Iļģuciems
riga_bus_5T,11967,161,Iļģuciems
riga_bus_5T,11967,162,Iļģuciems
riga_bus_5T,11967,163,Iļģuciems
riga_bus_5T,11967,164,Iļģuciems
riga_bus_5T,11967,165,Iļģuciems
riga_bus_5T,11967,166,Iļģuciems
riga_bus_5T,11967,167,Iļģuciems
riga_bus_5T,11967,168,Iļģuciems
riga_bus_5T,11967,169,Iļģuciems
riga_bus_5T,11967,170,Iļģuciems
riga_bus_5T,11967,171,Iļģuciems
riga_bus_5T,11967,172,Iļģuciems
riga_bus_5T,11967,173,Iļģuciems
riga_bus_5T,11967,174,Iļģuciems
riga_bus_5T,11967,175,Iļģuciems
riga_bus_5T,11967,176,Iļģuciems
riga_bus_5T,11967,177,Iļģuciems
riga_bus_5T,11967,178,Iļģuciems
riga_bus_5T,11967,179,Iļģuciems
riga_bus_5T,11967,180,Iļģuciems
riga_bus_5T,11967,181,Iļģuciems
riga_bus_5T,11967,182,Iļģuciems
riga_bus_5T,11967,183,Iļģuciems
riga_bus_5T,11967,184,Iļģuciems
riga_bus_5T,11967,185,Iļģuciems
riga_bus_5T,11967,186,Iļģuciems
riga_bus_5T,11967,187,Iļģuciems
riga_bus_5T,11967,188,Iļģuciems
riga_bus_5T,11967,189,Iļģuciems
riga_bus_5T,11967,190,Iļģuciems
riga_bus_5T,11967,191,Iļģuciems
riga_bus_5T,11967,192,Iļģuciems
riga_bus_5T,11967,193,Iļģuciems
riga_bus_5T,11966,194,Iļģuciems
riga_bus_5T,11966,195,Iļģuciems
riga_bus_5T,11966,196,Iļģuciems
riga_bus_5T,11966,197,Iļģuciems
riga_bus_5T,11966,198,Iļģuciems
riga_bus_5T,11966,199,Iļģuciems
riga_bus_5T,11966,200,Iļģuciems
riga_bus_5T,11966,201,Iļģuciems
riga_bus_5T,11966,202,Iļģuciems
riga_bus_5T,11966,203,Iļģuciems
riga_bus_5T,11966,204,Iļģuciems
riga_bus_5T,11966,205,Iļģuciems
riga_bus_5T,11966,206,Iļģuciems
riga_bus_5T,11966,207,Iļģuciems
riga_bus_5T,11966,208,Iļģuciems
riga_bus_5T,11966,209,Iļģuciems
riga_bus_5T,11966,210,Iļģuciems
riga_bus_5T,11966,211,Iļģuciems
riga_bus_5T,11966,212,Iļģuciems
riga_bus_5T,11966,213,Iļģuciems
riga_bus_5T,11966,214,Iļģuciems
riga_bus_5T,11966,215,Iļģuciems
riga_bus_5T,11966,216,Iļģuciems
riga_bus_5T,11966,217,Iļģuciems
riga_bus_5T,11966,218,Iļģuciems
riga_bus_5T,11966,219,Iļģuciems
riga_bus_5T,11966,220,Iļģuciems
riga_bus_5T,11966,221,Iļģuciems
riga_bus_5T,11966,222,Iļģuciems
riga_bus_5T,11966,223,Iļģuciems
riga_bus_5T,11966,224,Iļģuciems
riga_bus_5T,11966,225,Iļģuciems
riga_bus_5T,11966,226,Iļģuciems
riga_bus_5T,11966,227,Iļģuciems
riga_bus_5T,11966,228,Iļģuciems
riga_bus_5T,11966,229,Iļģuciems
riga_bus_5T,11966,230,Iļģuciems
riga_bus_5T,11966,231,Iļģuciems
riga_bus_5T,11966,232,Iļģuciems
riga_bus_5T,11966,233,Iļģuciems
riga_bus_5T,11966,234,Iļģuciems
riga_bus_5T,11966,235,Iļģuciems
riga_bus_5T,11966,236,Iļģuciems
riga_bus_5T,11966,237,Iļģuciems
riga_bus_5T,11966,238,Iļģuciems
riga_bus_5T,11966,239,Iļģuciems
riga_bus_5T,11966,240,Iļģuciems
riga_bus_5T,11966,241,Iļģuciems
riga_bus_5T,11966,242,Iļģuciems
riga_bus_5T,11966,243,Iļģuciems
riga_bus_5T,11966,244,Iļģuciems
riga_bus_5T,11966,245,Iļģuciems
riga_bus_5T,11966,246,Iļģuciems
riga_bus_5T,11966,247,Iļģuciems
riga_bus_5T,11966,248,Iļģuciems
riga_bus_5T,11966,249,Iļģuciems
riga_bus_5T,11966,250,Iļģuciems
riga_bus_5T,11966,251,Iļģuciems
riga_bus_5T,11966,252,Iļģuciems
riga_bus_5T,11966,253,Iļģuciems
riga_bus_5T,11966,254,Iļģuciems
riga_bus_5T,11966,255,Iļģuciems
riga_bus_5T,11966,256,Iļģuciems
riga_bus_5T,11966,257,Iļģuciems
riga_bus_5T,11966,258,Iļģuciems
riga_bus_5T,11966,259,Iļģuciems
riga_bus_5T,11966,260,Iļģuciems
riga_bus_5T,11966,261,Iļģuciems
riga_bus_5T,11966,262,Iļģuciems
riga_bus_5T,11966,263,Iļģuciems
riga_bus_5T,11966,264,Iļģuciems
riga_bus_5T,11966,265,Iļģuciems
riga_bus_5T,11966,266,Iļģuciems
riga_bus_5T,11966,267,Iļģuciems
riga_bus_5T,11966,268,Iļģuciems
riga_bus_5T,11966,269,Iļģuciems
riga_bus_5T,11966,270,Iļģuciems
riga_bus_5T,11966,271,Iļģuciems
riga_bus_5T,11966,272,Iļģuciems
riga_bus_5T,11966,273,Iļģuciems
riga_bus_5T,11966,274,Iļģuciems
riga_bus_5T,11966,275,Iļģuciems
riga_bus_5T,11966,276,Iļģuciems
riga_bus_5T,11966,277,Iļģuciems
riga_bus_5T,11966,278,Iļģuciems
riga_bus_5T,11966,279,Iļģuciems
riga_bus_5T,11966,280,Iļģuciems
riga_bus_5T,11966,281,Iļģuciems
riga_bus_5T,11966,282,Iļģuciems
riga_bus_5T,11966,283,Iļģuciems
riga_bus_5T,11966,284,Iļģuciems
riga_bus_5T,11966,285,Iļģuciems
riga_bus_5T,11966,286,Iļģuciems
riga_bus_1,10132,287,Berģuciems
riga_bus_1,10132,288,Berģuciems
riga_bus_1,10132,289,Berģuciems
riga_bus_1,10132,290,Berģuciems
riga_bus_1,10132,291,Berģuciems
riga_bus_1,10132,292,Berģuciems
riga_bus_1,10132,293,Berģuciems
riga_bus_1,10132,294,Berģuciems
riga_bus_1,10132,295,Berģuciems
riga_bus_1,10132,296,Berģuciems
riga_bus_1,10132,297,Berģuciems
riga_bus_1,10132,298,Berģuciems
riga_bus_1,10132,299,Berģuciems
riga_bus_1,10132,300,Berģuciems
riga_bus_1,10132,301,Berģuciems
riga_bus_1,10132,302,Berģuciems
riga_bus_1,10132,303,Berģuciems
riga_bus_1,10132,304,Berģuciems
riga_bus_1,10132,305,Berģuciems
riga_bus_1,10132,306,Berģuciems
riga_bus_1,10132,307,Berģuciems
riga_bus_1,10132,308,Berģuciems
riga_bus_1,10132,309,Berģuciems
riga_bus_1,10132,310,Berģuciems
riga_bus_1,10132,311,Berģuciems
riga_bus_1,10132,312,Berģuciems
riga_bus_1,9234,313,Berģuciems
riga_bus_1,9234,314,Berģuciems
riga_bus_1,9234,315,Berģuciems
riga_bus_1,9234,316,Berģuciems
riga_bus_1,9234,317,Berģuciems
riga_bus_1,9234,318,Berģuciems
riga_bus_1,9234,319,Berģuciems
riga_bus_1,9234,320,Berģuciems
riga_bus_1,9234,321,Berģuciems
riga_bus_1,9234,322,Berģuciems
riga_bus_1,9234,323,Berģuciems
riga_bus_1,9234,324,Berģuciems
riga_bus_1,9234,325,Berģuciems
riga_bus_1,9234,326,Berģuciems
riga_bus_1,9234,327,Berģuciems
riga_bus_1,9234,328,Berģuciems
riga_bus_1,9234,329,Berģuciems
riga_bus_1,9234,330,Berģuciems
riga_bus_1,9234,331,Berģuciems
riga_bus_1,9234,332,Berģuciems
riga_bus_1,9234,333,Berģuciems
riga_bus_1,9234,334,Berģuciems
riga_bus_1,9234,335,Berģuciems
riga_bus_1,9234,336,Berģuciems
riga_bus_1,9234,337,Berģuciems
riga_bus_1,9234,338,Berģuciems
riga_bus_1,9234,339,Berģuciems
riga_bus_1,9234,340,Berģuciems
riga_bus_1,9234,341,Berģuciems
riga_bus_1,9234,342,Berģuciems
riga_bus_1,9234,343,Berģuciems
riga_bus_1,9234,344,Berģuciems
riga_bus_1,9234,345,Berģuciems
riga_bus_1,9234,346,Berģuciems
riga_bus_1,9234,347,Berģuciems
riga_bus_1,9234,348,Berģuciems
riga_bus_1,9234,349,Berģuciems
riga_bus_1,9234,350,Berģuciems
riga_bus_1,9234,351,Berģuciems
riga_bus_1,9234,352,Berģuciems
riga_bus_1,9234,353,Berģuciems
riga_bus_1,9234,354,Berģuciems
riga_bus_1,9234,355,Berģuciems
riga_bus_1,9234,356,Berģuciems
riga_bus_1,9234,357,Berģuciems
riga_bus_1,9234,358,Berģuciems
riga_bus_1,9234,359,Berģuciems
riga_bus_1,10132,360,Abrenes iela
riga_bus_1,10132,361,Abrenes iela
riga_bus_1,10132,362,Abrenes iela
riga_bus_1,10132,363,Abrenes iela
riga_bus_1,10132,364,Abrenes iela
riga_bus_1,10132,365,Abrenes iela
riga_bus_1,10132,366,Abrenes iela
riga_bus_1,10132,367,Abrenes iela
riga_bus_1,10132,368,Abrenes iela
riga_bus_1,10132,369,Abrenes iela
riga_bus_1,10132,370,Abrenes iela
riga_bus_1,10132,371,Abrenes iela
riga_bus_1,10132,372,Abrenes iela
riga_bus_1,10132,373,Abrenes iela
riga_bus_1,10132,374,Abrenes iela
riga_bus_1,10132,375,Abrenes iela
riga_bus_1,10132,376,Abrenes iela
riga_bus_1,10132,377,Abrenes iela
riga_bus_1,10132,378,Abrenes iela
riga_bus_1,10132,379,Abrenes iela
riga_bus_1,10132,380,Abrenes iela
riga_bus_1,10132,381,Abrenes iela
riga_bus_1,10132,382,Abrenes iela
riga_bus_1,10132,383,Abrenes iela
riga_bus_1,10132,384,Abrenes iela
riga_bus_1,9234,385,Abrenes iela
riga_bus_1,9234,386,Abrenes iela
riga_bus_1,9234,387,Abrenes iela
riga_bus_1,9234,388,Abrenes iela
riga_bus_1,9234,389,Abrenes iela
riga_bus_1,9234,390,Abrenes iela
riga_bus_1,9234,391,Abrenes iela
riga_bus_1,9234,392,Abrenes iela
riga_bus_1,9234,393,Abrenes iela
riga_bus_1,9234,394,Abrenes iela
riga_bus_1,9234,395,Abrenes iela
riga_bus_1,9234,396,Abrenes iela
riga_bus_1,9234,397,Abrenes iela
riga_bus_1,9234,398,Abrenes iela
riga_bus_1,9234,399,Abrenes iela
riga_bus_1,9234,400,Abrenes iela
riga_bus_1,9234,401,Abrenes iela
riga_bus_1,9234,402,Abrenes iela
riga_bus_1,9234,403,Abrenes iela
riga_bus_1,9234,404,Abrenes iela
riga_bus_1,9234,405,Abrenes iela
riga_bus_1,9234,406,Abrenes iela
riga_bus_1,9234,407,Abrenes iela
riga_bus_1,9234,408,Abrenes iela
riga_bus_1,9234,409,Abrenes iela
riga_bus_1,9234,410,Abrenes iela
riga_bus_1,9234,411,Abrenes iela
riga_bus_1,9234,412,Abrenes iela
riga_bus_1,9234,413,Abrenes iela
riga_bus_1,9234,414,Abrenes iela
riga_bus_1,9234,415,Abrenes iela
riga_bus_1,9234,416,Abrenes iela
riga_bus_1,9234,417,Abrenes iela
riga_bus_1,9234,418,Abrenes iela
riga_bus_1,9234,419,Abrenes iela
riga_bus_1,9234,420,Abrenes iela
riga_bus_1,9234,421,Abrenes iela
riga_bus_1,9234,422,Abrenes iela
riga_bus_1,9234,423,Abrenes iela
riga_bus_1,9234,424,Abrenes iela
riga_bus_1,9234,425,Abrenes iela
riga_bus_1,9234,426,Abrenes iela
riga_bus_1,9234,427,Abrenes iela
riga_bus_2,11805,428,Vecmīlgrāvis
riga_bus_2,11805,429,Vecmīlgrāvis
riga_bus_2,11805,430,Vecmīlgrāvis
riga_bus_2,11805,431,Vecmīlgrāvis
riga_bus_2,11805,432,Vecmīlgrāvis
riga_bus_2,11805,433,Vecmīlgrāvis
riga_bus_2,11805,434,Vecmīlgrāvis
riga_bus_2,11805,435,Vecmīlgrāvis
riga_bus_2,11805,436,Vecmīlgrāvis
riga_bus_2,11805,437,Vecmīlgrāvis
riga_bus_2,11805,438,Vecmīlgrāvis
riga_bus_2,11805,439,Vecmīlgrāvis
riga_bus_2,11805,440,Vecmīlgrāvis
riga_bus_2,11805,441,Vecmīlgrāvis
riga_bus_2,11805,442,Vecmīlgrāvis
riga_bus_2,11806,443,Vecmīlgrāvis
riga_bus_2,11806,444,Vecmīlgrāvis
riga_bus_2,11806,445,Vecmīlgrāvis
riga_bus_2,11806,446,Vecmīlgrāvis
riga_bus_2,11806,447,Vecmīlgrāvis
riga_bus_2,11806,448,Vecmīlgrāvis
riga_bus_2,11806,449,Vecmīlgrāvis
riga_bus_2,11805,450,Vecmīlgrāvis
riga_bus_2,11805,451,Vecmīlgrāvis
riga_bus_2,11805,452,Vecmīlgrāvis
riga_bus_2,11805,453,Vecmīlgrāvis
riga_bus_2,11805,454,Vecmīlgrāvis
riga_bus_2,11806,455,Vecmīlgrāvis
riga_bus_2,11806,456,Vecmīlgrāvis
riga_bus_2,11806,457,Vecmīlgrāvis
riga_bus_2,11806,458,Vecmīlgrāvis
riga_bus_2,11806,459,Vecmīlgrāvis
riga_bus_2,11806,460,Vecmīlgrāvis
riga_bus_2,11805,461,Vecmīlgrāvis
riga_bus_2,11805,462,Vecmīlgrāvis
riga_bus_2,11806,463,Vecmīlgrāvis
riga_bus_2,11806,464,Vecmīlgrāvis
riga_bus_2,11805,465,Vecmīlgrāvis
riga_bus_2,11806,466,Vecmīlgrāvis
riga_bus_2,11818,467,Vecmīlgrāvis
riga_bus_2,11818,468,Vecmīlgrāvis
riga_bus_2,11818,469,Vecmīlgrāvis
riga_bus_2,11818,470,Vecmīlgrāvis
riga_bus_2,11818,471,Vecmīlgrāvis
riga_bus_2,11818,472,Vecmīlgrāvis
riga_bus_2,11818,473,Vecmīlgrāvis
riga_bus_2,11818,474,Vecmīlgrāvis
riga_bus_2,11818,475,Vecmīlgrāvis
riga_bus_2,11818,476,Vecmīlgrāvis
riga_bus_2,11818,477,Vecmīlgrāvis
riga_bus_2,11818,478,Vecmīlgrāvis
riga_bus_2,11818,479,Vecmīlgrāvis
riga_bus_2,11818,480,Vecmīlgrāvis
riga_bus_2,11818,481,Vecmīlgrāvis
riga_bus_2,11818,482,Vecmīlgrāvis
riga_bus_2,11818,483,Vecmīlgrāvis
riga_bus_2,11818,484,Vecmīlgrāvis
riga_bus_2,11818,485,Vecmīlgrāvis
riga_bus_2,11818,486,Vecmīlgrāvis
riga_bus_2,11818,487,Vecmīlgrāvis
riga_bus_2,11818,488,Vecmīlgrāvis
riga_bus_2,11818,489,Vecmīlgrāvis
riga_bus_2,11818,490,Vecmīlgrāvis
riga_bus_2,11820,491,Vecmīlgrāvis
riga_bus_2,11818,492,Vecmīlgrāvis
riga_bus_2,11818,493,Vecmīlgrāvis
riga_bus_2,11820,494,Vecmīlgrāvis
riga_bus_2,11818,495,Vecmīlgrāvis
riga_bus_2,11818,496,Vecmīlgrāvis
riga_bus_2,11820,497,Vecmīlgrāvis
riga_bus_2,11818,498,Vecmīlgrāvis
riga_bus_2,11818,499,Vecmīlgrāvis
riga_bus_2,11820,500,Vecmīlgrāvis
riga_bus_2,11818,501,Vecmīlgrāvis
riga_bus_2,11818,502,Vecmīlgrāvis
riga_bus_2,11820,503,Vecmīlgrāvis
riga_bus_2,11818,504,Vecmīlgrāvis
riga_bus_2,11818,505,Vecmīlgrāvis
riga_bus_2,11820,506,Vecmīlgrāvis
riga_bus_2,11818,507,Vecmīlgrāvis
riga_bus_2,11818,508,Vecmīlgrāvis
riga_bus_2,11818,509,Vecmīlgrāvis
riga_bus_2,11818,510,Vecmīlgrāvis
riga_bus_2,11820,511,Vecmīlgrāvis
riga_bus_2,11818,512,Vecmīlgrāvis
riga_bus_2,11818,513,Vecmīlgrāvis
riga_bus_2,11818,514,Vecmīlgrāvis
riga_bus_2,11818,515,Vecmīlgrāvis
riga_bus_2,11818,516,Vecmīlgrāvis
riga_bus_2,11818,517,Vecmīlgrāvis
riga_bus_2,11820,518,Vecmīlgrāvis
riga_bus_2,11820,519,Vecmīlgrāvis
riga_bus_2,11818,520,Vecmīlgrāvis
riga_bus_2,11818,521,Vecmīlgrāvis
riga_bus_2,11818,522,Vecmīlgrāvis
riga_bus_2,11818,523,Vecmīlgrāvis
riga_bus_2,11818,524,Vecmīlgrāvis
riga_bus_2,11820,525,Vecmīlgrāvis
riga_bus_2,11818,526,Vecmīlgrāvis
riga_bus_2,11818,527,Vecmīlgrāvis
riga_bus_2,11818,528,Vecmīlgrāvis
riga_bus_2,11818,529,Vecmīlgrāvis
riga_bus_2,11818,530,Vecmīlgrāvis
riga_bus_2,11818,531,Vecmīlgrāvis
riga_bus_2,11818,532,Vecmīlgrāvis
riga_bus_2,11818,533,Vecmīlgrāvis
riga_bus_2,11818,534,Vecmīlgrāvis
riga_bus_2,11820,535,Vecmīlgrāvis
riga_bus_2,11818,536,Vecmīlgrāvis
riga_bus_2,11818,537,Vecmīlgrāvis
riga_bus_2,11818,538,Vecmīlgrāvis
riga_bus_2,11818,539,Vecmīlgrāvis
riga_bus_2,11818,540,Vecmīlgrāvis
riga_bus_2,11818,541,Vecmīlgrāvis
riga_bus_2,11820,542,Vecmīlgrāvis
riga_bus_2,11818,543,Vecmīlgrāvis
riga_bus_2,11818,544,Vecmīlgrāvis
riga_bus_2,11818,545,Vecmīlgrāvis
riga_bus_2,11820,546,Vecmīlgrāvis
riga_bus_2,11805,547,Abrenes iela
riga_bus_2,11805,548,Abrenes iela
riga_bus_2,11805,549,Abrenes iela
riga_bus_2,11805,550,Abrenes iela
riga_bus_2,11805,551,Abrenes iela
riga_bus_2,11805,552,Abrenes iela
riga_bus_2,11805,553,Abrenes iela
riga_bus_2,11805,554,Abrenes iela
riga_bus_2,11805,555,Abrenes iela
riga_bus_2,11805,556,Abrenes iela
riga_bus_2,11805,557,Abrenes iela
riga_bus_2,11805,558,Abrenes iela
riga_bus_2,11805,559,Abrenes iela
riga_bus_2,11805,560,Abrenes iela
riga_bus_2,11805,561,Abrenes iela
riga_bus_2,11805,562,Abrenes iela
riga_bus_2,11805,563,Abrenes iela
riga_bus_2,11805,564,Abrenes iela
riga_bus_2,11806,565,Abrenes iela
riga_bus_2,11806,566,Abrenes iela
riga_bus_2,11806,567,Abrenes iela
riga_bus_2,11806,568,Abrenes iela
riga_bus_2,11806,569,Abrenes iela
riga_bus_2,11806,570,Abrenes iela
riga_bus_2,11806,571,Abrenes iela
riga_bus_2,11805,572,Abrenes iela
riga_bus_2,11805,573,Abrenes iela
riga_bus_2,11805,574,Abrenes iela
riga_bus_2,11805,575,Abrenes iela
riga_bus_2,11805,576,Abrenes iela
riga_bus_2,11806,577,Abrenes iela
riga_bus_2,11806,578,Abrenes iela
riga_bus_2,11806,579,Abrenes iela
riga_bus_2,11806,580,Abrenes iela
riga_bus_2,11806,581,Abrenes iela
riga_bus_2,11806,582,Abrenes iela
riga_bus_2,11805,583,Abrenes iela
riga_bus_2,11805,584,Abrenes iela
riga_bus_2,11806,585,Abrenes iela
riga_bus_2,11806,586,Abrenes iela
riga_bus_2,11818,587,Abrenes iela
riga_bus_2,11818,588,Abrenes iela
riga_bus_2,11818,589,Abrenes iela
riga_bus_2,11818,590,Abrenes iela
riga_bus_2,11818,591,Abrenes iela
riga_bus_2,11818,592,Abrenes iela
riga_bus_2,11818,593,Abrenes iela
riga_bus_2,11818,594,Abrenes iela
riga_bus_2,11818,595,Abrenes iela
riga_bus_2,11818,596,Abrenes iela
riga_bus_2,11818,597,Abrenes iela
riga_bus_2,11818,598,Abrenes iela
riga_bus_2,11818,599,Abrenes iela
riga_bus_2,11818,600,Abrenes iela
riga_bus_2,11818,601,Abrenes iela
riga_bus_2,11818,602,Abrenes iela
riga_bus_2,11818,603,Abrenes iela
riga_bus_2,11818,604,Abrenes iela
riga_bus_2,11818,605,Abrenes iela
riga_bus_2,11818,606,Abrenes iela
riga_bus_2,11818,607,Abrenes iela
riga_bus_2,11818,608,Abrenes iela
riga_bus_2,11818,609,Abrenes iela
riga_bus_2,11818,610,Abrenes iela
riga_bus_2,11818,611,Abrenes iela
riga_bus_2,11818,612,Abrenes iela
riga_bus_2,11818,613,Abrenes iela
riga_bus_2,11818,614,Abrenes iela
riga_bus_2,11818,615,Abrenes iela
riga_bus_2,11818,616,Abrenes iela
riga_bus_2,11818,617,Abrenes iela
riga_bus_2,11818,618,Abrenes iela
riga_bus_2,11820,619,Abrenes iela
riga_bus_2,11818,620,Abrenes iela
riga_bus_2,11818,621,Abrenes iela
riga_bus_2,11820,622,Abrenes iela
riga_bus_2,11818,623,Abrenes iela
riga_bus_2,11818,624,Abrenes iela
riga_bus_2,11820,625,Abrenes iela
riga_bus_2,11818,626,Abrenes iela
